speaker,token,diortri,focus_condition,focus_no,citation_tone,sandhi_tone,sandhi_tone_var,citation_no,ind_no,sync_tone1,sync_tone2,sync_tone3,hist_tone1,hist_tone2,hist_tone3,syntax
S7,小杨梅,tri,1,282,HH_RF_RF,,,12,S7_12_1,HH,RF,RF,yinshang,yangping,yangping,1+2MH
S7,樱桃籽,tri,2,283,HH_RF_HH,,,9,S7_9_2,HH,RF,HH,yinping,yangping,yinshang,2+1LL
S7,小樱桃,tri,tri,284,HH_HH_RF,,,37,S7_37_tri,HH,HH,RF,yinshang,yinping,yangping,1+2MH
S7,新手机,tri,di_3,286,HL_HH_HH,,,35,S7_35_di_3,HL,HH,HH,yinping,yinshang,yinping,1+2MH
S7,买青椒,tri,di_3,288,RF_HH_HH,,,4,S7_4_di_3,RF,HH,HH,yangshang,yinping,yinping,1+2VO
S7,买茶人,tri,3,289,RF_RF_RF,,,41,S7_41_3,RF,RF,RF,yangshang,yangping,yangping,2+1VL
S7,草莓籽,tri,1,290,HH_RF_HH,,,10,S7_10_1,HH,RF,HH,yinshang,yangping,yinshang,2+1LL
S7,黄瓜籽,tri,2,292,RF_HH_HH,,,11,S7_11_2,RF,HH,HH,yangping,yinping,yinshang,2+1LL
S7,开门人,tri,tri,294,HH_RF_RF,,,21,S7_21_tri,HH,RF,RF,yinping,yangping,yangping,2+1VL
S7,新书房,tri,2,295,HL_HH_RF,,,19,S7_19_2,HL,HH,RF,yinping,yinping,yangping,1+2MH
S7,采樱花,tri,tri,296,HL_HH_HH,,,33,S7_33_tri,HL,HH,HH,yinshang,yinping,yinping,1+2VO
S7,黄瓜籽,tri,tri,297,RF_HH_HH,,,11,S7_11_tri,RF,HH,HH,yangping,yinping,yinshang,2+1LL
S7,苦瓜皮,tri,3,298,HH_HH_RF,,,31,S7_31_3,HH,HH,RF,yinshang,yinping,yangping,2+1LL
S7,黄瓜皮,tri,tri,300,RF_HH_RF,,,20,S7_20_tri,RF,HH,RF,yangping,yinping,yangping,2+1LL
S7,采梅花,tri,di_3,301,HL_RF_HH,,,3,S7_3_di_3,HL,RF,HH,yinshang,yangping,yinping,1+2VO
S7,小苦瓜,tri,1,302,HH_HH_HH,,,34,S7_34_1,HH,HH,HH,yinshang,yinshang,yinping,1+2MH
S7,新书房,tri,1,304,HL_HH_RF,,,19,S7_19_1,HL,HH,RF,yinping,yinping,yangping,1+2MH
S7,开锁人,tri,1,305,HH_HH_RF,,,43,S7_43_1,HH,HH,RF,yinping,yinshang,yangping,2+1VL
S7,苦瓜籽,tri,2,306,HH_HH_HH,,,17,S7_17_2,HH,HH,HH,yinshang,yinping,yinshang,2+1LL
S7,新手链,tri,di_3,307,HL_HH_RF,,,27,S7_27_di_3,HL,HH,RF,yinping,yinshang,yangqu,1+2MH
S7,采梅花,tri,1,308,HL_RF_HH,,,3,S7_3_1,HL,RF,HH,yinshang,yangping,yinping,1+2VO
S7,老杨梅,tri,3,311,RF_RF_RF,,,8,S7_8_3,RF,RF,RF,yangshang,yangping,yangping,1+2MH
S7,小苦瓜,tri,2,315,HH_HH_HH,,,34,S7_34_2,HH,HH,HH,yinshang,yinshang,yinping,1+2MH
S7,采杨梅,tri,3,318,HL_RF_RF,,,15,S7_15_3,HL,RF,RF,yinshang,yangping,yangping,1+2VO
S7,水牛毛,tri,2,322,HH_RF_RF,,,25,S7_25_2,HH,RF,RF,yinshang,yangping,yangping,2+1LL
S7,新皮鞋,tri,1,324,HL_RF_RF,,,14,S7_14_1,HL,RF,RF,yinping,yangping,yangping,1+2MH
S7,买黄瓜,tri,1,326,RF_RF_HH,,,18,S7_18_1,RF,RF,HH,yangshang,yangping,yinping,1+2VO
S7,新手链,tri,tri,327,HL_HH_RF,,,27,S7_27_tri,HL,HH,RF,yinping,yinshang,yangqu,1+2MH
S7,小苦瓜,tri,di_3,328,HH_HH_HH,,,34,S7_34_di_3,HH,HH,HH,yinshang,yinshang,yinping,1+2MH
S7,修门工,tri,tri,330,HH_RF_HH,,,7,S7_7_tri,HH,RF,HH,yinping,yangping,yinping,2+1VL
S7,杨桃皮,tri,2,331,RF_RF_RF,,,26,S7_26_2,RF,RF,RF,yangping,yangping,yangping,2+1LL
S7,小水牛,tri,di_3,332,HH_HH_RF,,,39,S7_39_di_3,HH,HH,RF,yinshang,yinshang,yangping,1+2MH
S7,买樱桃,tri,1,333,RF_HH_RF,,,24,S7_24_1,RF,HH,RF,yangshang,yinping,yangping,1+2VO
S7,买杨梅,tri,1,334,RF_RF_RF,,,32,S7_32_1,RF,RF,RF,yangshang,yangping,yangping,1+2VO
S8,修车工,tri,3,1,HL_HH_HH,,,36,S8_36_3,HL,HH,HH,yinping,yinping,yinping,2+1VL
S8,造船厂,tri,3,2,RF_RF_HH,,,28,S8_28_3,RF,RF,HH,yangqu,yangping,yinshang,2+1VL
S8,买花人,tri,1,3,LH_HH_RF,,,22,S8_22_1,LH,HH,RF,yangshang,yinping,yangping,2+1VL
S8,修车工,tri,di_3,4,HL_HH_HH,,,36,S8_36_di_3,HL,HH,HH,yinping,yinping,yinping,2+1VL
S8,买茶人,tri,tri,6,LH_RF_RF,,,41,S8_41_tri,LH,RF,RF,yangshang,yangping,yangping,2+1VL
S8,老青椒,tri,3,7,RF_HL_HH,,,2,S8_2_3,RF,HL,HH,yangshang,yinping,yinping,1+2MH
S8,小苦瓜,tri,tri,8,HL_HH_HH,,,34,S8_34_tri,HL,HH,HH,yinshang,yinshang,yinping,1+2MH
S8,买杨梅,tri,3,9,LH_RF_RF,,,32,S8_32_3,LH,RF,RF,yangshang,yangping,yangping,1+2VO
S8,老黄瓜,tri,di_3,10,RF_RF_HH,,,16,S8_16_di_3,RF,RF,HH,yangshang,yangping,yinping,1+2MH
S8,小樱桃,tri,1,12,HL_HL_RF,,,37,S8_37_1,HL,HL,RF,yinshang,yinping,yangping,1+2MH
S8,黄瓜籽,tri,3,13,RF_HH_HH,,,11,S8_11_3,RF,HH,HH,yangping,yinping,yinshang,2+1LL
S8,小青椒,tri,di_3,15,HL_HL_HH,,,29,S8_29_di_3,HL,HL,HH,yinshang,yinping,yinping,1+2MH
S8,小青椒,tri,1,16,HL_HL_HH,,,29,S8_29_1,HL,HL,HH,yinshang,yinping,yinping,1+2MH
S8,买杨梅,tri,di_3,19,LH_RF_RF,,,32,S8_32_di_3,LH,RF,RF,yangshang,yangping,yangping,1+2VO
S8,小水牛,tri,tri,20,HL_HH_RF,,,39,S8_39_tri,HL,HH,RF,yinshang,yinshang,yangping,1+2MH
S8,樱桃籽,tri,di_3,21,HL_RF_HH,,,9,S8_9_di_3,HL,RF,HH,yinping,yangping,yinshang,2+1LL
S8,采樱花,tri,3,22,HL_HL_HH,,,33,S8_33_3,HL,HL,HH,yinshang,yinping,yinping,1+2VO
S8,草莓籽,tri,3,23,HH_RF_HH,,,10,S8_10_3,HH,RF,HH,yinshang,yangping,yinshang,2+1LL
S8,买茶人,tri,1,24,LH_RF_RF,,,41,S8_41_1,LH,RF,RF,yangshang,yangping,yangping,2+1VL
S8,修门工,tri,3,25,HL_RF_HH,,,7,S8_7_3,HL,RF,HH,yinping,yangping,yinping,2+1VL
S8,新皮鞋,tri,2,26,HL_RF_RF,,,14,S8_14_2,HL,RF,RF,yinping,yangping,yangping,1+2MH
S8,买黄瓜,tri,3,29,LH_RF_HH,,,18,S8_18_3,LH,RF,HH,yangshang,yangping,yinping,1+2VO
S8,苦瓜皮,tri,tri,30,HH_HH_RF,,,31,S8_31_tri,HH,HH,RF,yinshang,yinping,yangping,2+1LL
S8,草莓籽,tri,tri,35,HH_RF_HH,,,10,S8_10_tri,HH,RF,HH,yinshang,yangping,yinshang,2+1LL
S8,买花人,tri,tri,36,LH_HH_RF,,,22,S8_22_tri,LH,HH,RF,yangshang,yinping,yangping,2+1VL
S8,新皮鞋,tri,3,37,HL_RF_RF,,,14,S8_14_3,HL,RF,RF,yinping,yangping,yangping,1+2MH
S8,买樱桃,tri,3,38,LH_HL_RF,,,24,S8_24_3,LH,HL,RF,yangshang,yinping,yangping,1+2VO
S8,小杨梅,tri,2,39,HL_RF_RF,,,12,S8_12_2,HL,RF,RF,yinshang,yangping,yangping,1+2MH
S8,苦瓜皮,tri,1,40,HH_HH_RF,,,31,S8_31_1,HH,HH,RF,yinshang,yinping,yangping,2+1LL
S8,新皮袄,tri,di_3,41,HL_RF_HH,,,5,S8_5_di_3,HL,RF,HH,yinping,yangping,yinshang,1+2MH
S8,买青椒,tri,2,42,LH_HL_HH,,,4,S8_4_2,LH,HL,HH,yangshang,yinping,yinping,1+2VO
S8,苦瓜皮,tri,2,44,HH_HH_RF,,,31,S8_31_2,HH,HH,RF,yinshang,yinping,yangping,2+1LL
S8,小水牛,tri,2,45,HL_HH_RF,,,39,S8_39_2,HL,HH,RF,yinshang,yinshang,yangping,1+2MH
S8,小黄瓜,tri,2,46,HL_RF_HH,,,1,S8_1_2,HL,RF,HH,yinshang,yangping,yinping,1+2MH
S8,青椒皮,tri,tri,48,HL_HH_RF,,,44,S8_44_tri,HL,HH,RF,yinping,yinping,yangping,2+1LL
S8,青椒籽,tri,3,49,HL_HH_HH,,,38,S8_38_3,HL,HH,HH,yinping,yinping,yinshang,2+1LL
S8,樱桃皮,tri,1,51,HL_RF_RF,,,23,S8_23_1,HL,RF,RF,yinping,yangping,yangping,2+1LL
S8,老杨梅,tri,2,53,RF_RF_RF,,,8,S8_8_2,RF,RF,RF,yangshang,yangping,yangping,1+2MH
S8,小青椒,tri,3,54,HL_HL_HH,,,29,S8_29_3,HL,HL,HH,yinshang,yinping,yinping,1+2MH
S8,水牛毛,tri,di_3,55,HH_RF_RF,,,25,S8_25_di_3,HH,RF,RF,yinshang,yangping,yangping,2+1LL
S8,开锁人,tri,tri,57,HH_HH_RF,,,43,S8_43_tri,HH,HH,RF,yinping,yinshang,yangping,2+1VL
S8,造船厂,tri,1,59,RF_RF_HH,,,28,S8_28_1,RF,RF,HH,yangqu,yangping,yinshang,2+1VL
S8,老樱桃,tri,di_3,60,RF_HL_RF,,,13,S8_13_di_3,RF,HL,RF,yangshang,yinping,yangping,1+2MH
S8,买杨梅,tri,2,61,LH_RF_RF,,,32,S8_32_2,LH,RF,RF,yangshang,yangping,yangping,1+2VO
S8,小青椒,tri,tri,62,HL_HL_HH,,,29,S8_29_tri,HL,HL,HH,yinshang,yinping,yinping,1+2MH
S8,采杨梅,tri,2,63,HL_RF_RF,,,15,S8_15_2,HL,RF,RF,yinshang,yangping,yangping,1+2VO
S8,苦瓜籽,tri,1,64,HH_HH_HH,,,17,S8_17_1,HH,HH,HH,yinshang,yinping,yinshang,2+1LL
S8,造船厂,tri,2,65,RF_RF_HH,,,28,S8_28_2,RF,RF,HH,yangqu,yangping,yinshang,2+1VL
S8,采樱桃,tri,2,67,HL_HL_RF,,,40,S8_40_2,HL,HL,RF,yinshang,yinping,yangping,1+2VO
S8,草莓籽,tri,di_3,68,HH_RF_HH,,,10,S8_10_di_3,HH,RF,HH,yinshang,yangping,yinshang,2+1LL
S8,采樱桃,tri,di_3,69,HL_HL_RF,,,40,S8_40_di_3,HL,HL,RF,yinshang,yinping,yangping,1+2VO
S8,小杨梅,tri,di_3,70,HL_RF_RF,,,12,S8_12_di_3,HL,RF,RF,yinshang,yangping,yangping,1+2MH
S8,杨桃皮,tri,tri,73,RF_RF_RF,,,26,S8_26_tri,RF,RF,RF,yangping,yangping,yangping,2+1LL
S8,小樱桃,tri,2,74,HL_HL_RF,,,37,S8_37_2,HL,HL,RF,yinshang,yinping,yangping,1+2MH
S8,小青椒,tri,2,78,HL_HL_HH,,,29,S8_29_2,HL,HL,HH,yinshang,yinping,yinping,1+2MH
S8,买杨梅,tri,tri,79,LH_RF_RF,,,32,S8_32_tri,LH,RF,RF,yangshang,yangping,yangping,1+2VO
S8,小苦瓜,tri,3,80,HL_HH_HH,,,34,S8_34_3,HL,HH,HH,yinshang,yinshang,yinping,1+2MH
S8,新皮袄,tri,1,82,HL_RF_HH,,,5,S8_5_1,HL,RF,HH,yinping,yangping,yinshang,1+2MH
S8,买樱桃,tri,2,83,LH_HL_RF,,,24,S8_24_2,LH,HL,RF,yangshang,yinping,yangping,1+2VO
S8,小樱桃,tri,di_3,85,HL_HL_RF,,,37,S8_37_di_3,HL,HL,RF,yinshang,yinping,yangping,1+2MH
S8,水牛毛,tri,1,86,HH_RF_RF,,,25,S8_25_1,HH,RF,RF,yinshang,yangping,yangping,2+1LL
S8,开门人,tri,2,87,HH_RF_RF,,,21,S8_21_2,HH,RF,RF,yinping,yangping,yangping,2+1VL
S8,采梅花,tri,2,88,HL_RF_HH,,,3,S8_3_2,HL,RF,HH,yinshang,yangping,yinping,1+2VO
S8,造船厂,tri,di_3,89,RF_RF_HH,,,28,S8_28_di_3,RF,RF,HH,yangqu,yangping,yinshang,2+1VL
S8,老黄瓜,tri,3,90,RF_RF_HH,,,16,S8_16_3,RF,RF,HH,yangshang,yangping,yinping,1+2MH
S8,樱桃皮,tri,3,91,HL_RF_RF,,,23,S8_23_3,HL,RF,RF,yinping,yangping,yangping,2+1LL
S8,采樱桃,tri,3,93,HL_HL_RF,,,40,S8_40_3,HL,HL,RF,yinshang,yinping,yangping,1+2VO
S8,买青椒,tri,3,94,LH_HL_HH,,,4,S8_4_3,LH,HL,HH,yangshang,yinping,yinping,1+2VO
S8,小黄瓜,tri,tri,95,HL_RF_HH,,,1,S8_1_tri,HL,RF,HH,yinshang,yangping,yinping,1+2MH
S8,开锁人,tri,2,99,HH_HH_RF,,,43,S8_43_2,HH,HH,RF,yinping,yinshang,yangping,2+1VL
S8,杨桃皮,tri,3,102,RF_RF_RF,,,26,S8_26_3,RF,RF,RF,yangping,yangping,yangping,2+1LL
S8,修车工,tri,2,104,HL_HH_HH,,,36,S8_36_2,HL,HH,HH,yinping,yinping,yinping,2+1VL
S8,青椒皮,tri,2,105,HL_HH_RF,,,44,S8_44_2,HL,HH,RF,yinping,yinping,yangping,2+1LL
S8,老黄瓜,tri,tri,106,RF_RF_HH,,,16,S8_16_tri,RF,RF,HH,yangshang,yangping,yinping,1+2MH
S8,新皮鞋,tri,di_3,107,HL_RF_RF,,,14,S8_14_di_3,HL,RF,RF,yinping,yangping,yangping,1+2MH
S8,新手链,tri,3,108,HL_HL_RF,,,27,S8_27_3,HL,HL,RF,yinping,yinshang,yangqu,1+2MH
S8,新手链,tri,1,110,HL_HL_RF,,,27,S8_27_1,HL,HL,RF,yinping,yinshang,yangqu,1+2MH
S8,小水牛,tri,1,111,HL_HH_RF,,,39,S8_39_1,HL,HH,RF,yinshang,yinshang,yangping,1+2MH
S8,老青椒,tri,tri,113,RF_HL_HH,,,2,S8_2_tri,RF,HL,HH,yangshang,yinping,yinping,1+2MH
S8,老樱桃,tri,1,114,RF_HL_RF,,,13,S8_13_1,RF,HL,RF,yangshang,yinping,yangping,1+2MH
S8,新皮鞋,tri,tri,115,HL_RF_RF,,,14,S8_14_tri,HL,RF,RF,yinping,yangping,yangping,1+2MH
S8,樱桃籽,tri,1,117,HL_RF_HH,,,9,S8_9_1,HL,RF,HH,yinping,yangping,yinshang,2+1LL
S8,修门工,tri,2,118,HL_RF_HH,,,7,S8_7_2,HL,RF,HH,yinping,yangping,yinping,2+1VL
S8,买黄瓜,tri,tri,119,LH_RF_HH,,,18,S8_18_tri,LH,RF,HH,yangshang,yangping,yinping,1+2VO
S8,造纸厂,tri,1,120,RF_HH_HH,,,6,S8_6_1,RF,HH,HH,yangqu,yinshang,yinshang,2+1VL
S8,新书包,tri,1,121,HL_HH_HH,,,42,S8_42_1,HL,HH,HH,yinping,yinping,yinping,1+2MH
S8,新皮袄,tri,3,123,HL_RF_HH,,,5,S8_5_3,HL,RF,HH,yinping,yangping,yinshang,1+2MH
S8,采樱桃,tri,tri,124,HL_HL_RF,,,40,S8_40_tri,HL,HL,RF,yinshang,yinping,yangping,1+2VO
S8,新书包,tri,di_3,125,HL_HH_HH,,,42,S8_42_di_3,HL,HH,HH,yinping,yinping,yinping,1+2MH
S8,青椒籽,tri,di_3,127,HL_HH_HH,,,38,S8_38_di_3,HL,HH,HH,yinping,yinping,yinshang,2+1LL
S8,青椒皮,tri,3,130,HL_HH_RF,,,44,S8_44_3,HL,HH,RF,yinping,yinping,yangping,2+1LL
S8,买茶人,tri,2,131,LH_RF_RF,,,41,S8_41_2,LH,RF,RF,yangshang,yangping,yangping,2+1VL
S8,新书包,tri,tri,134,HL_HH_HH,,,42,S8_42_tri,HL,HH,HH,yinping,yinping,yinping,1+2MH
S8,黄瓜籽,tri,1,135,RF_HH_HH,,,11,S8_11_1,RF,HH,HH,yangping,yinping,yinshang,2+1LL
S8,新书包,tri,2,136,HL_HH_HH,,,42,S8_42_2,HL,HH,HH,yinping,yinping,yinping,1+2MH
S8,采樱花,tri,1,140,HL_HL_HH,,,33,S8_33_1,HL,HL,HH,yinshang,yinping,yinping,1+2VO
S8,买青椒,tri,1,144,LH_HL_HH,,,4,S8_4_1,LH,HL,HH,yangshang,yinping,yinping,1+2VO
S8,买樱桃,tri,tri,145,LH_HL_RF,,,24,S8_24_tri,LH,HL,RF,yangshang,yinping,yangping,1+2VO
S8,新手机,tri,1,148,HL_HL_HL,,,35,S8_35_1,HL,HL,HL,yinping,yinshang,yinping,1+2MH
S8,青椒籽,tri,tri,150,HL_HH_HH,,,38,S8_38_tri,HL,HH,HH,yinping,yinping,yinshang,2+1LL
S8,苦瓜皮,tri,di_3,151,HH_HH_RF,,,31,S8_31_di_3,HH,HH,RF,yinshang,yinping,yangping,2+1LL
S8,采杨梅,tri,tri,152,HL_RF_RF,,,15,S8_15_tri,HL,RF,RF,yinshang,yangping,yangping,1+2VO
S8,买花人,tri,di_3,153,LH_HH_RF,,,22,S8_22_di_3,LH,HH,RF,yangshang,yinping,yangping,2+1VL
S8,造纸厂,tri,3,154,RF_HH_HH,,,6,S8_6_3,RF,HH,HH,yangqu,yinshang,yinshang,2+1VL
S8,黄瓜皮,tri,1,155,RF_HH_RF,,,20,S8_20_1,RF,HH,RF,yangping,yinping,yangping,2+1LL
S8,小黄瓜,tri,1,156,HL_RF_HH,,,1,S8_1_1,HL,RF,HH,yinshang,yangping,yinping,1+2MH
S8,造纸厂,tri,2,157,RF_HH_HH,,,6,S8_6_2,RF,HH,HH,yangqu,yinshang,yinshang,2+1VL
S8,水牛毛,tri,tri,159,HH_RF_RF,,,25,S8_25_tri,HH,RF,RF,yinshang,yangping,yangping,2+1LL
S8,小黄瓜,tri,di_3,161,HL_RF_HH,,,1,S8_1_di_3,HL,RF,HH,yinshang,yangping,yinping,1+2MH
S8,造纸厂,tri,di_3,163,RF_HH_HH,,,6,S8_6_di_3,RF,HH,HH,yangqu,yinshang,yinshang,2+1VL
S8,青椒皮,tri,1,164,HL_HH_RF,,,44,S8_44_1,HL,HH,RF,yinping,yinping,yangping,2+1LL
